id,from_addr,to_addr,bg_id,county,state_or_territory,fullname,bg_smoke_risk,bg_pop_risk,bg_pop,place_id
2380162,200,398,060750260011,San Francisco,California,Naples St,0.36445849211750301127,0.24645432889523105167,219,0667000
2380161,101,299,060750260011,San Francisco,California,London St,0.36445849211750301127,0.24645432889523105167,219,0667000
2380160,100,298,060750260011,San Francisco,California,London St,0.36445849211750301127,0.24645432889523105167,219,0667000
2380159,200,298,060750260011,San Francisco,California,Vienna St,0.36445849211750301127,0.24645432889523105167,219,0667000
2380158,201,399,060750260011,San Francisco,California,Edinburgh St,0.36445849211750301127,0.24645432889523105167,219,0667000
2380157,200,398,060750260011,San Francisco,California,Edinburgh St,0.36445849211750301127,0.24645432889523105167,219,0667000
2380156,4363,4599,060750260011,San Francisco,California,Mission St,0.36445849211750301127,0.24645432889523105167,219,0667000
2380155,101,299,060750260011,San Francisco,California,Lisbon St,0.36445849211750301127,0.24645432889523105167,219,0667000
2380154,100,298,060750260011,San Francisco,California,Lisbon St,0.36445849211750301127,0.24645432889523105167,219,0667000
2380153,201,399,060750260011,San Francisco,California,Madrid St,0.36445849211750301127,0.24645432889523105167,219,0667000
2380152,200,398,060750260011,San Francisco,California,Madrid St,0.36445849211750301127,0.24645432889523105167,219,0667000
2380724,201,499,060750264011,San Francisco,California,Sawyer St,0.30530627688177042963,0.17845746974444435191,187,0667000
2380723,200,498,060750264011,San Francisco,California,Sawyer St,0.30530627688177042963,0.17845746974444435191,187,0667000
2380722,2,198,060750264011,San Francisco,California,Schwerin St,0.30530627688177042963,0.17845746974444435191,187,0667000
2380721,1,199,060750264011,San Francisco,California,Hahn St,0.30530627688177042963,0.17845746974444435191,187,0667000
2380720,2,98,060750264011,San Francisco,California,Hahn St,0.30530627688177042963,0.17845746974444435191,187,0667000
2380719,1100,1498,060750264011,San Francisco,California,Sunnydale Ave,0.30530627688177042963,0.17845746974444435191,187,0667000
2380718,1,199,060750264011,San Francisco,California,Rey St,0.30530627688177042963,0.17845746974444435191,187,0667000
2380717,2,198,060750264011,San Francisco,California,Rey St,0.30530627688177042963,0.17845746974444435191,187,0667000
2380716,1,199,060750264011,San Francisco,California,Loehr St,0.30530627688177042963,0.17845746974444435191,187,0667000
2380715,2,198,060750264011,San Francisco,California,Loehr St,0.30530627688177042963,0.17845746974444435191,187,0667000
2380714,337,599,060750264011,San Francisco,California,Leland Ave,0.30530627688177042963,0.17845746974444435191,187,0667000
2380713,376,598,060750264011,San Francisco,California,Leland Ave,0.30530627688177042963,0.17845746974444435191,187,0667000
2380712,1,199,060750264011,San Francisco,California,Britton St,0.30530627688177042963,0.17845746974444435191,187,0667000
2380711,2,198,060750264011,San Francisco,California,Britton St,0.30530627688177042963,0.17845746974444435191,187,0667000
2380710,301,399,060750264011,San Francisco,California,Elliot St,0.30530627688177042963,0.17845746974444435191,187,0667000
2380709,300,398,060750264011,San Francisco,California,Elliot St,0.30530627688177042963,0.17845746974444435191,187,0667000
2380708,401,599,060750264011,San Francisco,California,Raymond Ave,0.30530627688177042963,0.17845746974444435191,187,0667000
2380707,1201,1699,060750264011,San Francisco,California,Visitacion Ave,0.30530627688177042963,0.17845746974444435191,187,0667000
2380706,1200,1698,060750264011,San Francisco,California,Visitacion Ave,0.30530627688177042963,0.17845746974444435191,187,0667000
2375087,479,599,060750124022,San Francisco,California,Turk Blvd,0.70230164324897226435,0.04632842106977078613,42,0667000
2375086,101,199,060750124022,San Francisco,California,Redwood St,0.70230164324897226435,0.04632842106977078613,42,0667000
2375085,100,198,060750124022,San Francisco,California,Redwood St,0.70230164324897226435,0.04632842106977078613,42,0667000
2375084,1300,1598,060750124022,San Francisco,California,Market St,0.70230164324897226435,0.04632842106977078613,42,0667000
2375083,479,599,060750124022,San Francisco,California,Turk St,0.70230164324897226435,0.04632842106977078613,42,0667000
2375082,1,199,060750124022,San Francisco,California,Elm St,0.70230164324897226435,0.04632842106977078613,42,0667000
2375081,2,198,060750124022,San Francisco,California,Elm St,0.70230164324897226435,0.04632842106977078613,42,0667000
2375080,2,698,060750124022,San Francisco,California,Van Ness Ave,0.70230164324897226435,0.04632842106977078613,42,0667000
2375079,2,698,060750124022,San Francisco,California,US Hwy 101,0.70230164324897226435,0.04632842106977078613,42,0667000
2375078,301,499,060750124022,San Francisco,California,McAllister St,0.70230164324897226435,0.04632842106977078613,42,0667000
2375077,250,498,060750124022,San Francisco,California,McAllister St,0.70230164324897226435,0.04632842106977078613,42,0667000
2375076,1,99,060750124022,San Francisco,California,Dr Carlton P Goodlett Pl,0.70230164324897226435,0.04632842106977078613,42,0667000
2375075,53,199,060750124022,San Francisco,California,Grove St,0.70230164324897226435,0.04632842106977078613,42,0667000
2375074,52,198,060750124022,San Francisco,California,Grove St,0.70230164324897226435,0.04632842106977078613,42,0667000
2375073,401,599,060750124022,San Francisco,California,Golden Gate Ave,0.70230164324897226435,0.04632842106977078613,42,0667000
2375072,400,598,060750124022,San Francisco,California,Golden Gate Ave,0.70230164324897226435,0.04632842106977078613,42,0667000
2375071,1,99,060750124022,San Francisco,California,Fell St,0.70230164324897226435,0.04632842106977078613,42,0667000
2375070,2,98,060750124022,San Francisco,California,Fell St,0.70230164324897226435,0.04632842106977078613,42,0667000
2375069,1,599,060750124022,San Francisco,California,Polk St,0.70230164324897226435,0.04632842106977078613,42,0667000
2375068,2,598,060750124022,San Francisco,California,Polk St,0.70230164324897226435,0.04632842106977078613,42,0667000
2375067,1,199,060750124022,San Francisco,California,Hayes St,0.70230164324897226435,0.04632842106977078613,42,0667000
2375066,2,198,060750124022,San Francisco,California,Hayes St,0.70230164324897226435,0.04632842106977078613,42,0667000
2375065,1,99,060750124022,San Francisco,California,Ivy St,0.70230164324897226435,0.04632842106977078613,42,0667000
2375064,2,98,060750124022,San Francisco,California,Ivy St,0.70230164324897226435,0.04632842106977078613,42,0667000
2375063,1,581,060750124022,San Francisco,California,Larkin St,0.70230164324897226435,0.04632842106977078613,42,0667000
2376135,1,99,060750159001,San Francisco,California,Western Shore Ln,0.56132701566324886789,0.46589985429673332892,135,0667000
2376134,601,699,060750159001,San Francisco,California,Willow St,0.56132701566324886789,0.46589985429673332892,135,0667000
2376133,600,698,060750159001,San Francisco,California,Willow St,0.56132701566324886789,0.46589985429673332892,135,0667000
2376132,1301,1599,060750159001,San Francisco,California,Buchanan St,0.56132701566324886789,0.46589985429673332892,135,0667000
2376131,1300,1598,060750159001,San Francisco,California,Buchanan St,0.56132701566324886789,0.46589985429673332892,135,0667000
2376130,1,99,060750159001,San Francisco,California,Inca Ln,0.56132701566324886789,0.46589985429673332892,135,0667000
2376129,2,98,060750159001,San Francisco,California,Inca Ln,0.56132701566324886789,0.46589985429673332892,135,0667000
2376128,1501,1629,060750159001,San Francisco,California,Ofarrell St,0.56132701566324886789,0.46589985429673332892,135,0667000
2376127,1500,1598,060750159001,San Francisco,California,Ofarrell St,0.56132701566324886789,0.46589985429673332892,135,0667000
2376126,1,1399,060750159001,San Francisco,California,Cleary Ct,0.56132701566324886789,0.46589985429673332892,135,0667000
2376125,2,1398,060750159001,San Francisco,California,Cleary Ct,0.56132701566324886789,0.46589985429673332892,135,0667000
2376124,1,99,060750159001,San Francisco,California,Galilee Ln,0.56132701566324886789,0.46589985429673332892,135,0667000
2376123,1201,1599,060750159001,San Francisco,California,Laguna St,0.56132701566324886789,0.46589985429673332892,135,0667000
2376122,1200,1598,060750159001,San Francisco,California,Laguna St,0.56132701566324886789,0.46589985429673332892,135,0667000
2376121,1101,1499,060750159001,San Francisco,California,Ellis St,0.56132701566324886789,0.46589985429673332892,135,0667000
2376120,1100,1498,060750159001,San Francisco,California,Ellis St,0.56132701566324886789,0.46589985429673332892,135,0667000
2376119,1301,1699,060750159001,San Francisco,California,Geary Blvd,0.56132701566324886789,0.46589985429673332892,135,0667000
2376118,1,99,060750159001,San Francisco,California,Bertie Manor Ln,0.56132701566324886789,0.46589985429673332892,135,0667000
2376117,2,98,060750159001,San Francisco,California,Bertie Manor Ln,0.56132701566324886789,0.46589985429673332892,135,0667000
2376116,1000,1398,060750159001,San Francisco,California,Eddy St,0.56132701566324886789,0.46589985429673332892,135,0667000
2376115,1,99,060750159001,San Francisco,California,Quickstep Ln,0.56132701566324886789,0.46589985429673332892,135,0667000
2376114,2,98,060750159001,San Francisco,California,Quickstep Ln,0.56132701566324886789,0.46589985429673332892,135,0667000
2376113,1,99,060750159001,San Francisco,California,Hollis St,0.56132701566324886789,0.46589985429673332892,135,0667000
2376112,2,98,060750159001,San Francisco,California,Hollis St,0.56132701566324886789,0.46589985429673332892,135,0667000
2376111,1,99,060750159001,San Francisco,California,Lottie Bennett Ln,0.56132701566324886789,0.46589985429673332892,135,0667000
2376110,2,98,060750159001,San Francisco,California,Lottie Bennett Ln,0.56132701566324886789,0.46589985429673332892,135,0667000
2376109,1001,1299,060750159001,San Francisco,California,Gough St,0.56132701566324886789,0.46589985429673332892,135,0667000
2376108,1200,1498,060750159001,San Francisco,California,Webster St,0.56132701566324886789,0.46589985429673332892,135,0667000
2376107,1,99,060750159001,San Francisco,California,Bertie Minor Ln,0.56132701566324886789,0.46589985429673332892,135,0667000
2376106,2,98,060750159001,San Francisco,California,Bertie Minor Ln,0.56132701566324886789,0.46589985429673332892,135,0667000
2376105,1,99,060750159001,San Francisco,California,Zampa Ln,0.56132701566324886789,0.46589985429673332892,135,0667000
2376104,2,98,060750159001,San Francisco,California,Zampa Ln,0.56132701566324886789,0.46589985429673332892,135,0667000
2381701,1152,1398,060750308001,San Francisco,California,Portola Dr,0.46172566044641254735,0.14559420801695137519,62,0667000
2381700,1,99,060750308001,San Francisco,California,W Portal Ave,0.46172566044641254735,0.14559420801695137519,62,0667000
2381699,2,98,060750308001,San Francisco,California,W Portal Ave,0.46172566044641254735,0.14559420801695137519,62,0667000
2381698,1,199,060750308001,San Francisco,California,Lenox Way,0.46172566044641254735,0.14559420801695137519,62,0667000
2381697,2,198,060750308001,San Francisco,California,Lenox Way,0.46172566044641254735,0.14559420801695137519,62,0667000
2381696,1,99,060750308001,San Francisco,California,Wawona St,0.46172566044641254735,0.14559420801695137519,62,0667000
2381695,1,99,060750308001,San Francisco,California,Allston Way,0.46172566044641254735,0.14559420801695137519,62,0667000
2381694,2,98,060750308001,San Francisco,California,Allston Way,0.46172566044641254735,0.14559420801695137519,62,0667000
2381693,1,99,060750308001,San Francisco,California,Taraval St,0.46172566044641254735,0.14559420801695137519,62,0667000
2381692,1,399,060750308001,San Francisco,California,Kensington Way,0.46172566044641254735,0.14559420801695137519,62,0667000
2381691,1,299,060750308001,San Francisco,California,Granville Way,0.46172566044641254735,0.14559420801695137519,62,0667000
2381690,2,298,060750308001,San Francisco,California,Granville Way,0.46172566044641254735,0.14559420801695137519,62,0667000
2381689,2,56,060750308001,San Francisco,California,Vicente St,0.46172566044641254735,0.14559420801695137519,62,0667000
2381688,1,199,060750308001,San Francisco,California,Dorchester Way,0.46172566044641254735,0.14559420801695137519,62,0667000
2381687,2,198,060750308001,San Francisco,California,Dorchester Way,0.46172566044641254735,0.14559420801695137519,62,0667000
2381686,1,399,060750308001,San Francisco,California,Claremont Blvd,0.46172566044641254735,0.14559420801695137519,62,0667000
2381685,2,398,060750308001,San Francisco,California,Claremont Blvd,0.46172566044641254735,0.14559420801695137519,62,0667000
2381684,501,899,060750308001,San Francisco,California,Ulloa St,0.46172566044641254735,0.14559420801695137519,62,0667000
2381683,500,848,060750308001,San Francisco,California,Ulloa St,0.46172566044641254735,0.14559420801695137519,62,0667000
2374199,1,99,060750105002,San Francisco,California,Bostonship Plz,0.42544954159110203226,0.39552066513899594856,128,0667000
2374198,2,98,060750105002,San Francisco,California,Bostonship Plz,0.42544954159110203226,0.39552066513899594856,128,0667000
2374197,1,399,060750105002,San Francisco,California,Clay St,0.42544954159110203226,0.39552066513899594856,128,0667000
2374196,2,398,060750105002,San Francisco,California,Clay St,0.42544954159110203226,0.39552066513899594856,128,0667000
2374195,1,99,060750105002,San Francisco,California,Broadway,0.42544954159110203226,0.39552066513899594856,128,0667000
2374194,1,399,060750105002,San Francisco,California,Hinckle Walk,0.42544954159110203226,0.39552066513899594856,128,0667000
2374193,2,398,060750105002,San Francisco,California,Hinckle Walk,0.42544954159110203226,0.39552066513899594856,128,0667000
2374192,1,199,060750105002,San Francisco,California,Pacific Ave,0.42544954159110203226,0.39552066513899594856,128,0667000
2374191,2,198,060750105002,San Francisco,California,Pacific Ave,0.42544954159110203226,0.39552066513899594856,128,0667000
2374190,1,99,060750105002,San Francisco,California,Broadway St,0.42544954159110203226,0.39552066513899594856,128,0667000
2374189,1,99,060750105002,San Francisco,California,Whaleship Plz,0.42544954159110203226,0.39552066513899594856,128,0667000
2374188,2,98,060750105002,San Francisco,California,Whaleship Plz,0.42544954159110203226,0.39552066513899594856,128,0667000
2374187,1,399,060750105002,San Francisco,California,Hinckley Walk,0.42544954159110203226,0.39552066513899594856,128,0667000
2374186,2,398,060750105002,San Francisco,California,Hinckley Walk,0.42544954159110203226,0.39552066513899594856,128,0667000
2374185,401,499,060750105002,San Francisco,California,Davis Ct,0.42544954159110203226,0.39552066513899594856,128,0667000
2374184,2,498,060750105002,San Francisco,California,Davis Ct,0.42544954159110203226,0.39552066513899594856,128,0667000
2374183,1,99,060750105002,San Francisco,California,Sacramento St,0.42544954159110203226,0.39552066513899594856,128,0667000
2374182,2,398,060750105002,San Francisco,California,Sacramento St,0.42544954159110203226,0.39552066513899594856,128,0667000
2374181,300,498,060750105002,San Francisco,California,Battery St,0.42544954159110203226,0.39552066513899594856,128,0667000
2374180,301,699,060750105002,San Francisco,California,Front St,0.42544954159110203226,0.39552066513899594856,128,0667000
2374179,300,798,060750105002,San Francisco,California,Front St,0.42544954159110203226,0.39552066513899594856,128,0667000
2374178,2,198,060750105002,San Francisco,California,Pier,0.42544954159110203226,0.39552066513899594856,128,0667000
2374177,1,99,060750105002,San Francisco,California,Merchant St,0.42544954159110203226,0.39552066513899594856,128,0667000
2374176,2,98,060750105002,San Francisco,California,Merchant St,0.42544954159110203226,0.39552066513899594856,128,0667000
2374175,1,499,060750105002,San Francisco,California,The Embarcadero,0.42544954159110203226,0.39552066513899594856,128,0667000
2374174,2,698,060750105002,San Francisco,California,The Embarcadero,0.42544954159110203226,0.39552066513899594856,128,0667000
2374173,2,34,060750105002,San Francisco,California,Mission St,0.42544954159110203226,0.39552066513899594856,128,0667000
2374172,201,699,060750105002,San Francisco,California,Davis St,0.42544954159110203226,0.39552066513899594856,128,0667000
2374171,200,698,060750105002,San Francisco,California,Davis St,0.42544954159110203226,0.39552066513899594856,128,0667000
2374170,2,198,060750105002,San Francisco,California,Market St,0.42544954159110203226,0.39552066513899594856,128,0667000
2374169,1,99,060750105002,San Francisco,California,Ironship Plz N,0.42544954159110203226,0.39552066513899594856,128,0667000
2374168,2,98,060750105002,San Francisco,California,Ironship Plz N,0.42544954159110203226,0.39552066513899594856,128,0667000
2374167,1,399,060750105002,San Francisco,California,Washington St,0.42544954159110203226,0.39552066513899594856,128,0667000
2374166,2,398,060750105002,San Francisco,California,Washington St,0.42544954159110203226,0.39552066513899594856,128,0667000
2374165,1,99,060750105002,San Francisco,California,Steuart St,0.42544954159110203226,0.39552066513899594856,128,0667000
2374164,100,398,060750105002,San Francisco,California,Drumm St,0.42544954159110203226,0.39552066513899594856,128,0667000
2374163,1,99,060750105002,San Francisco,California,Ironship Plz S,0.42544954159110203226,0.39552066513899594856,128,0667000
2374162,2,98,060750105002,San Francisco,California,Ironship Plz S,0.42544954159110203226,0.39552066513899594856,128,0667000
2374161,3,299,060750105002,San Francisco,California,Jackson St,0.42544954159110203226,0.39552066513899594856,128,0667000
2374160,2,298,060750105002,San Francisco,California,Jackson St,0.42544954159110203226,0.39552066513899594856,128,0667000
2380838,301,999,060750264031,San Francisco,California,Sunnydale Ave,0.68232675229602738828,0.33388353624464461461,138,0667000
2380837,300,998,060750264031,San Francisco,California,Sunnydale Ave,0.68232675229602738828,0.33388353624464461461,138,0667000
2380836,101,299,060750264031,San Francisco,California,Cora St,0.68232675229602738828,0.33388353624464461461,138,0667000
2380835,100,198,060750264031,San Francisco,California,Cora St,0.68232675229602738828,0.33388353624464461461,138,0667000
2380834,101,289,060750264031,San Francisco,California,Schwerin St,0.68232675229602738828,0.33388353624464461461,138,0667000
2380833,901,999,060750264031,San Francisco,California,Rutland St,0.68232675229602738828,0.33388353624464461461,138,0667000
2380832,900,998,060750264031,San Francisco,California,Rutland St,0.68232675229602738828,0.33388353624464461461,138,0667000
2380831,1,99,060750264031,San Francisco,California,Melra Ct,0.68232675229602738828,0.33388353624464461461,138,0667000
2380830,2,98,060750264031,San Francisco,California,Melra Ct,0.68232675229602738828,0.33388353624464461461,138,0667000
2380829,1,99,060750264031,San Francisco,California,Tomaso Ct,0.68232675229602738828,0.33388353624464461461,138,0667000
2380828,2,98,060750264031,San Francisco,California,Tomaso Ct,0.68232675229602738828,0.33388353624464461461,138,0667000
2380827,101,299,060750264031,San Francisco,California,Talbert St,0.68232675229602738828,0.33388353624464461461,138,0667000
2380826,100,298,060750264031,San Francisco,California,Talbert St,0.68232675229602738828,0.33388353624464461461,138,0667000
2380825,701,799,060750264031,San Francisco,California,Delta St,0.68232675229602738828,0.33388353624464461461,138,0667000
2380824,700,798,060750264031,San Francisco,California,Delta St,0.68232675229602738828,0.33388353624464461461,138,0667000
2380823,101,299,060750264031,San Francisco,California,Desmond St,0.68232675229602738828,0.33388353624464461461,138,0667000
2380822,100,298,060750264031,San Francisco,California,Desmond St,0.68232675229602738828,0.33388353624464461461,138,0667000
2380821,101,299,060750264031,San Francisco,California,Peabody St,0.68232675229602738828,0.33388353624464461461,138,0667000
2380820,100,298,060750264031,San Francisco,California,Peabody St,0.68232675229602738828,0.33388353624464461461,138,0667000
2380819,2500,2598,060750264031,San Francisco,California,Bay Shore Blvd,0.68232675229602738828,0.33388353624464461461,138,0667000
2380818,501,1199,060750264031,San Francisco,California,Visitacion Ave,0.68232675229602738828,0.33388353624464461461,138,0667000
2379380,1,99,060750252002,San Francisco,California,Montezuma St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379379,2,98,060750252002,San Francisco,California,Montezuma St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379378,101,399,060750252002,San Francisco,California,Coso Ave,0.49074879560089487419,0.13482213981595881567,56,0667000
2379377,1,99,060750252002,San Francisco,California,Stoneman St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379376,2,98,060750252002,San Francisco,California,Stoneman St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379375,2601,2699,060750252002,San Francisco,California,Alabama St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379374,1600,1898,060750252002,San Francisco,California,Alabama St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379373,1401,1599,060750252002,San Francisco,California,Shotwell St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379372,1400,1598,060750252002,San Francisco,California,Shotwell St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379371,2,98,060750252002,San Francisco,California,Mirabel Ave,0.49074879560089487419,0.13482213981595881567,56,0667000
2379370,1,199,060750252002,San Francisco,California,Manchester St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379369,2,198,060750252002,San Francisco,California,Manchester St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379368,1,199,060750252002,San Francisco,California,Waltham St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379367,2,98,060750252002,San Francisco,California,Waltham St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379366,300,498,060750252002,San Francisco,California,Precita Ave,0.49074879560089487419,0.13482213981595881567,56,0667000
2379365,2,98,060750252002,San Francisco,California,Bessie St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379364,2,16,060750252002,San Francisco,California,Bradford St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379363,1,99,060750252002,San Francisco,California,Aztec St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379362,2,98,060750252002,San Francisco,California,Aztec St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379361,101,199,060750252002,San Francisco,California,Ripley St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379360,100,198,060750252002,San Francisco,California,Ripley St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379359,3201,3399,060750252002,San Francisco,California,Harrison St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379358,3200,3398,060750252002,San Francisco,California,Harrison St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379357,1,99,060750252002,San Francisco,California,Norwich St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379356,2,98,060750252002,San Francisco,California,Norwich St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379355,101,1999,060750252002,San Francisco,California,Bernal Hts Blvd,0.49074879560089487419,0.13482213981595881567,56,0667000
2379354,1800,1898,060750252002,San Francisco,California,Bernal Hts Blvd,0.49074879560089487419,0.13482213981595881567,56,0667000
2379353,901,949,060750252002,San Francisco,California,Esmeralda Ave,0.49074879560089487419,0.13482213981595881567,56,0667000
2379352,1501,1699,060750252002,San Francisco,California,Treat Ave,0.49074879560089487419,0.13482213981595881567,56,0667000
2379351,1500,1698,060750252002,San Francisco,California,Treat Ave,0.49074879560089487419,0.13482213981595881567,56,0667000
2379350,3201,3499,060750252002,San Francisco,California,Folsom St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379349,3216,3498,060750252002,San Francisco,California,Folsom St,0.49074879560089487419,0.13482213981595881567,56,0667000
2379430,401,999,060750252004,San Francisco,California,Eugenia Ave,0.75653092766796099241,0.10665759710163972115,54,0667000
2379429,500,998,060750252004,San Francisco,California,Eugenia Ave,0.75653092766796099241,0.10665759710163972115,54,0667000
2379428,401,499,060750252004,San Francisco,California,Coso Ave,0.75653092766796099241,0.10665759710163972115,54,0667000
2379427,374,398,060750252004,San Francisco,California,Coso Ave,0.75653092766796099241,0.10665759710163972115,54,0667000
2379426,57,99,060750252004,San Francisco,California,Stoneman St,0.75653092766796099241,0.10665759710163972115,54,0667000
2379425,1,99,060750252004,San Francisco,California,Bennington St,0.75653092766796099241,0.10665759710163972115,54,0667000
2379424,2,98,060750252004,San Francisco,California,Bennington St,0.75653092766796099241,0.10665759710163972115,54,0667000
2379423,1,199,060750252004,San Francisco,California,Wool St,0.75653092766796099241,0.10665759710163972115,54,0667000
2379422,2,198,060750252004,San Francisco,California,Wool St,0.75653092766796099241,0.10665759710163972115,54,0667000
2379421,1,199,060750252004,San Francisco,California,Bonview St,0.75653092766796099241,0.10665759710163972115,54,0667000
2379420,2,198,060750252004,San Francisco,California,Bonview St,0.75653092766796099241,0.10665759710163972115,54,0667000
2379419,1,299,060750252004,San Francisco,California,Andover St,0.75653092766796099241,0.10665759710163972115,54,0667000
2379418,2,298,060750252004,San Francisco,California,Andover St,0.75653092766796099241,0.10665759710163972115,54,0667000
2379417,1,199,060750252004,San Francisco,California,Elsie St,0.75653092766796099241,0.10665759710163972115,54,0667000
2379416,2,298,060750252004,San Francisco,California,Anderson St,0.75653092766796099241,0.10665759710163972115,54,0667000
2379415,301,699,060750252004,San Francisco,California,Cortland Ave,0.75653092766796099241,0.10665759710163972115,54,0667000
2379414,1500,1598,060750252004,San Francisco,California,Shotwell St,0.75653092766796099241,0.10665759710163972115,54,0667000
2379413,1,299,060750252004,San Francisco,California,Bocana St,0.75653092766796099241,0.10665759710163972115,54,0667000
2379412,2,298,060750252004,San Francisco,California,Bocana St,0.75653092766796099241,0.10665759710163972115,54,0667000
2379411,301,499,060750252004,San Francisco,California,Esmeralda Ave,0.75653092766796099241,0.10665759710163972115,54,0667000
2379410,300,498,060750252004,San Francisco,California,Esmeralda Ave,0.75653092766796099241,0.10665759710163972115,54,0667000
2379409,101,399,060750252004,San Francisco,California,Moultrie St,0.75653092766796099241,0.10665759710163972115,54,0667000
2379408,100,398,060750252004,San Francisco,California,Moultrie St,0.75653092766796099241,0.10665759710163972115,54,0667000
2379407,1,299,060750252004,San Francisco,California,Powhattan Ave,0.75653092766796099241,0.10665759710163972115,54,0667000
2379406,2,298,060750252004,San Francisco,California,Powhattan Ave,0.75653092766796099241,0.10665759710163972115,54,0667000
2381538,700,898,060750306003,San Francisco,California,Laguna Honda Blvd,0.58075741700280577457,0.28759242497561610406,115,0667000
2381537,77,199,060750306003,San Francisco,California,Merced Ave,0.58075741700280577457,0.28759242497561610406,115,0667000
2381536,100,198,060750306003,San Francisco,California,Merced Ave,0.58075741700280577457,0.28759242497561610406,115,0667000
2381535,1,199,060750306003,San Francisco,California,Garcia Ave,0.58075741700280577457,0.28759242497561610406,115,0667000
2381534,2,198,060750306003,San Francisco,California,Garcia Ave,0.58075741700280577457,0.28759242497561610406,115,0667000
2381533,101,299,060750306003,San Francisco,California,Hernandez Ave,0.58075741700280577457,0.28759242497561610406,115,0667000
2381532,1,99,060750306003,San Francisco,California,Rockaway Ave,0.58075741700280577457,0.28759242497561610406,115,0667000
2381531,2,98,060750306003,San Francisco,California,Rockaway Ave,0.58075741700280577457,0.28759242497561610406,115,0667000
2381530,101,299,060750306003,San Francisco,California,Vasquez Ave,0.58075741700280577457,0.28759242497561610406,115,0667000
2381529,100,298,060750306003,San Francisco,California,Vasquez Ave,0.58075741700280577457,0.28759242497561610406,115,0667000
2381528,101,199,060750306003,San Francisco,California,Idora Ave,0.58075741700280577457,0.28759242497561610406,115,0667000
2381527,100,198,060750306003,San Francisco,California,Idora Ave,0.58075741700280577457,0.28759242497561610406,115,0667000
2381526,200,298,060750306003,San Francisco,California,Kensington Way,0.58075741700280577457,0.28759242497561610406,115,0667000
2381525,501,599,060750306003,San Francisco,California,Dewey Blvd,0.58075741700280577457,0.28759242497561610406,115,0667000
2381524,1,399,060750306003,San Francisco,California,Edgehill Way,0.58075741700280577457,0.28759242497561610406,115,0667000
2381523,2,404,060750306003,San Francisco,California,Edgehill Way,0.58075741700280577457,0.28759242497561610406,115,0667000
2381522,1,99,060750306003,San Francisco,California,Rockwood Ct,0.58075741700280577457,0.28759242497561610406,115,0667000
2381521,2,98,060750306003,San Francisco,California,Rockwood Ct,0.58075741700280577457,0.28759242497561610406,115,0667000
2381520,1,99,060750306003,San Francisco,California,Pacheco St,0.58075741700280577457,0.28759242497561610406,115,0667000
2381519,2,98,060750306003,San Francisco,California,Pacheco St,0.58075741700280577457,0.28759242497561610406,115,0667000
2381518,200,498,060750306003,San Francisco,California,Ulloa St,0.58075741700280577457,0.28759242497561610406,115,0667000
2381517,101,199,060750306003,San Francisco,California,Knockash Hill,0.58075741700280577457,0.28759242497561610406,115,0667000
2381516,601,1099,060750306002,San Francisco,California,Portola Dr,0.83293011124522278046,0.30587539121058216456,71,0667000
2381515,840,1104,060750306002,San Francisco,California,Portola Dr,0.83293011124522278046,0.30587539121058216456,71,0667000
2381514,901,999,060750306002,San Francisco,California,Laguna Honda Blvd,0.83293011124522278046,0.30587539121058216456,71,0667000
2381513,900,998,060750306002,San Francisco,California,Laguna Honda Blvd,0.83293011124522278046,0.30587539121058216456,71,0667000
2381512,101,299,060750306002,San Francisco,California,Fowler Ave,0.83293011124522278046,0.30587539121058216456,71,0667000
2381511,100,298,060750306002,San Francisco,California,Fowler Ave,0.83293011124522278046,0.30587539121058216456,71,0667000
2381510,1,99,060750306002,San Francisco,California,del Sur Ave,0.83293011124522278046,0.30587539121058216456,71,0667000
2381509,2,98,060750306002,San Francisco,California,del Sur Ave,0.83293011124522278046,0.30587539121058216456,71,0667000
2381508,2,98,060750306002,San Francisco,California,Kensington Way,0.83293011124522278046,0.30587539121058216456,71,0667000
2381507,1,99,060750306002,San Francisco,California,Waithman Way,0.83293011124522278046,0.30587539121058216456,71,0667000
